,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_8_16_linear,hard_agent_8_16_log10,hard_agent_8_16_ln,Real,basic_agent_t3_match,Greedy Agent_turns_greedy_0_t3_match,arch_receiver_agent_t3_match,"med_agent_archs_[0, 1, 2]_t3_match",dummy_agent_random_t3_match,force_k_agent_k_5_t3_match,force_k_agent_k_15_t3_match,force_k_agent_k_30_t3_match,arch_pass_agent_t3_match,hard_agent_8_16_linear_t3_match,hard_agent_8_16_log10_t3_match,hard_agent_8_16_ln_t3_match
28,[181 143 260],[140 181   0],[ 95 143 181],[181 143 244],[271  91 181],[260 143 181],[181 143 260],[140 181   0],[ 95 143 181],[181 143 260],[181 143 260],[181 143 260],96,False,False,False,False,False,False,False,False,False,False,False,False
29,[105  18   0],[ 18 105 271],[105  18   0],[  0  94 154],[90 91 18],[105 271  18],[105   0  18],[ 18 105 271],[105  18   0],[105  18   0],[105  18   0],[105  18   0],61,False,False,False,False,False,False,False,False,False,False,False,False
30,[103 105 157],[157 105 103],[105 103 157],[167 157 119],[ 92 271   7],[157 105 103],[157 105 103],[103 105 157],[103 105 157],[103 105 157],[103 105 157],[103 105 157],98,False,False,False,False,False,False,False,False,False,False,False,False
31,[242 215 221],[215 221 155],[242 215 221],[ 62 242 155],[271  92 163],[242 221 214],[214 215 221],[242 215 221],[242 215 221],[242 215 221],[242 215 221],[242 215 221],155,False,True,False,True,False,False,False,False,False,False,False,False
32,[248 221 143],[221 149 143],[248 221 143],[248 143 244],[90 91 92],[248 221 143],[248 221 143],[248 221 143],[248 221 143],[248 221 143],[248 221 143],[248 221 143],77,False,False,False,False,False,False,False,False,False,False,False,False
33,[161 119 215],[ 89 161 215],[161 119 215],[ 25  89 119],[ 92  87 161],[119  25 161],[119 161 215],[161 119 215],[161 119 215],[161 119 215],[161 119 215],[161 119 215],119,True,False,True,True,False,True,True,True,True,True,True,True
34,[ 20  95 107],[229  20 107],[ 20  95 107],[ 95 229 244],[ 90  91 134],[ 95  20 107],[ 20  95 107],[ 20  95 107],[ 20  95 107],[ 20  95 107],[ 20  95 107],[ 20  95 107],244,False,False,False,True,False,False,False,False,False,False,False,False
35,[236 221 260],[236 260 221],[236 221 260],[221 199 120],[ 89  90 221],[236 221 260],[236 221 260],[236 221 260],[236 221 260],[236 221 260],[236 221 260],[236 221 260],120,False,False,False,True,False,False,False,False,False,False,False,False
36,[ 95 260 143],[140 143 260],[260  95 143],[ 95 143 244],[ 90  91 260],[ 95 260 143],[ 95 143 260],[ 95 260 143],[260  95 143],[ 95 260 143],[ 95 260 143],[ 95 260 143],143,True,True,True,True,False,True,True,True,True,True,True,True
37,[232  94 271],[198  94 271],[232  94 271],[271 259  94],[ 90  91 271],[232  94 271],[232  94 271],[232  94 271],[232  94 271],[232  94 271],[232  94 271],[232  94 271],94,True,True,True,True,False,True,True,True,True,True,True,True
38,[164 259 119],[164 259 119],[164 259 119],[199 259 119],[271  91 199],[164 259 119],[164 259 119],[164 259 119],[164 259 119],[164 259 119],[164 259 119],[164 259 119],119,True,True,True,True,False,True,True,True,True,True,True,True
39,[163  57 215],[163  57 215],[163  57 215],[215 163  57],[271  90 215],[163  57 215],[163  57 215],[163  57 215],[163  57 215],[163  57 215],[163  57 215],[163  57 215],57,True,True,True,True,False,True,True,True,True,True,True,True
40,[ 88  92 215],[ 88  92 215],[ 88  92 215],[ 88 215  92],[271  90 215],[ 88  92 215],[ 88  92 215],[ 88  92 215],[ 88  92 215],[ 88  92 215],[ 88  92 215],[ 88  92 215],92,True,True,True,True,False,True,True,True,True,True,True,True
41,[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],161,True,True,True,True,True,True,True,True,True,True,True,True
0,[ 17 221 177],[ 21 221 215],[ 17 221 177],[145 177  21],[ 92  87 246],[ 21 221 215],[ 21 221 215],[ 21 221 215],[ 17 221 177],[ 17 221 177],[ 17 221 177],[ 17 221 177],177,True,False,True,True,False,False,False,False,True,True,True,True
1,[203 105 177],[177 105 161],[203 105 177],[177 209 167],[ 90  91 267],[177 105 161],[177 105 161],[177 105 161],[203 105 177],[203 105 177],[203 105 177],[203 105 177],177,True,True,True,True,False,True,True,True,True,True,True,True
2,[ 67 107 241],[107 161 241],[ 67 107 241],[167  95 142],[ 92  87 161],[107 161 241],[107 161 241],[107 161 241],[ 67 107 241],[ 67 107 241],[ 67 107 241],[ 67 107 241],241,True,True,True,False,False,True,True,True,True,True,True,True
3,[105  24 118],[ 31  24 149],[105  24 118],[ 24 118 253],[91 92 24],[ 31  24 149],[ 31  24 149],[ 31  24 149],[105  24 118],[105  24 118],[105  24 118],[105  24 118],118,True,False,True,True,False,False,False,False,True,True,True,True
4,[195  72 105],[173 195 153],[195  72 105],[195  86 153],[90 91 92],[173 195 153],[173 195 153],[173 195 153],[195  72 105],[195  72 105],[195  72 105],[195  72 105],153,False,True,False,True,False,True,True,True,False,False,False,False
5,[200 195  17],[ 17 149 200],[200 195  17],[  6 149 200],[ 90  91 236],[200 195  17],[ 17 149 200],[ 17 149 200],[200 195  17],[200 195  17],[200 195  17],[200 195  17],110,False,False,False,False,False,False,False,False,False,False,False,False
6,[222  18 184],[222 184  18],[222  18 184],[184  84   6],[271  90 208],[  4  18 184],[222 184  18],[222 184  18],[222  18 184],[222  18 184],[222  18 184],[222  18 184],18,True,True,True,False,False,True,True,True,True,True,True,True
7,[103 105 184],[105 215 103],[184 105 103],[184 103   6],[271  90 184],[103 105 184],[105 215 103],[105 215 103],[103 105 184],[103 105 184],[103 105 184],[103 105 184],103,True,True,True,True,False,True,True,True,True,True,True,True
8,[ 84 158 215],[158  84 215],[ 84 158 215],[158 246  84],[90 91 84],[ 84 158 215],[158  84 215],[158  84 215],[ 84 158 215],[ 84 158 215],[ 84 158 215],[ 84 158 215],158,True,True,True,True,False,True,True,True,True,True,True,True
9,[167 161 105],[167 105 161],[167 161 105],[105  84 167],[ 92  87 161],[167 161 105],[167 105 161],[167 105 161],[167 161 105],[167 161 105],[167 161 105],[167 161 105],105,True,True,True,True,False,True,True,True,True,True,True,True
10,[167 154  72],[154 167  72],[167 154  72],[ 72 167 154],[ 90  91 154],[167 154  72],[154 167  72],[154 167  72],[167 154  72],[167 154  72],[167 154  72],[167 154  72],72,True,True,True,True,False,True,True,True,True,True,True,True
11,[199  61 105],[199  61 105],[199  61 105],[199  61 105],[ 91  90 105],[199  61 105],[199  61 105],[199  61 105],[199  61 105],[199  61 105],[199  61 105],[199  61 105],105,True,True,True,True,True,True,True,True,True,True,True,True
12,[271  72 105],[271  72 105],[271  72 105],[271  72 105],[ 91  90 105],[271  72 105],[271  72 105],[271  72 105],[271  72 105],[271  72 105],[271  72 105],[271  72 105],72,True,True,True,True,False,True,True,True,True,True,True,True
13,[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],6,True,True,True,True,True,True,True,True,True,True,True,True
14,[242  47 143],[140 143 142],[204 242 143],[244 142  47],[ 89  90 221],[ 47 242 143],[140 143 142],[140 143 142],[242 204 143],[242  47 143],[242  47 143],[242  47 143],204,False,False,True,False,False,False,False,False,True,False,False,False
15,[184 112  17],[ 17 253 256],[184 112  17],[ 95 253  94],[271  91 129],[ 17 112 184],[ 17 112 184],[ 17 253 256],[184 112  17],[184 112  17],[184 112  17],[184 112  17],112,True,False,True,False,False,True,True,False,True,True,True,True
16,[129  65  67],[243 129  67],[129  65  67],[ 65 129  67],[ 92  65 271],[243  65  67],[129  65  67],[243 129  67],[129  65  67],[129  65  67],[129  65  67],[129  65  67],65,True,False,True,True,True,True,True,False,True,True,True,True
17,[221 260  52],[221 260  52],[221 260  52],[  6 196  52],[ 89  90 221],[221 260  52],[221 260  52],[221 260  52],[221 260  52],[221 260  52],[221 260  52],[221 260  52],46,False,False,False,False,False,False,False,False,False,False,False,False
18,[129  95 105],[ 95 129 105],[222  95 105],[ 86 129  95],[ 91  90 105],[129  95 105],[129  95 105],[ 95 129 105],[222  95 105],[129  95 105],[129  95 105],[129  95 105],151,False,False,False,False,False,False,False,False,False,False,False,False
19,[221 146 107],[146 221 203],[221 146 107],[ 28 107  12],[ 89  90 221],[221 146 107],[146 221 107],[146 221 203],[221 146 107],[221 146 107],[221 146 107],[221 146 107],146,True,True,True,False,False,True,True,True,True,True,True,True
20,[ 82 188  24],[ 82 188  24],[ 82 188  24],[182  32  24],[91 92 32],[ 82 188  24],[ 82 188  24],[ 82 188  24],[ 82 188  24],[ 82 188  24],[ 82 188  24],[ 82 188  24],24,True,True,True,True,False,True,True,True,True,True,True,True
21,[242 103 191],[103   2 191],[242 103 191],[ 84 103 242],[90 91 84],[191 103 242],[242 103 191],[103   2 191],[242 103 191],[242 103 191],[242 103 191],[242 103 191],191,True,True,True,False,False,True,True,True,True,True,True,True
22,[  4 244 242],[242 142 244],[  4 244 242],[242 244 142],[271  92 142],[  4 244 242],[142 244 242],[242 142 244],[  4 244 242],[  4 244 242],[  4 244 242],[  4 244 242],4,True,False,True,False,False,True,False,False,True,True,True,True
23,[129  53 184],[ 53 184 129],[129  53 184],[184  84 129],[271  91 129],[129  53 184],[129  53 184],[ 53 184 129],[129  53 184],[129  53 184],[129  53 184],[129  53 184],184,True,True,True,True,False,True,True,True,True,True,True,True
24,[228 163 243],[228 163 243],[228 163 243],[123 228 243],[ 91  92 243],[228 163 243],[228 163 243],[228 163 243],[228 163 243],[228 163 243],[228 163 243],[228 163 243],123,False,False,False,True,False,False,False,False,False,False,False,False
25,[ 28  16 221],[ 28  16 221],[ 28  16 221],[221  28  16],[91 92 28],[ 28  16 221],[ 28  16 221],[ 28  16 221],[ 28  16 221],[ 28  16 221],[ 28  16 221],[ 28  16 221],221,True,True,True,True,False,True,True,True,True,True,True,True
26,[ 91 262 105],[ 91 262 105],[ 91 262 105],[ 91 262 105],[ 91  90 105],[ 91 262 105],[ 91 262 105],[ 91 262 105],[ 91 262 105],[ 91 262 105],[ 91 262 105],[ 91 262 105],262,True,True,True,True,False,True,True,True,True,True,True,True
27,[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],91,True,True,True,True,True,True,True,True,True,True,True,True
28,[143  67  79],[ 79 143  67],[143  67  79],[ 67 253 143],[271  91 199],[143  79  67],[143  79  67],[ 79 143  67],[143  67  79],[143  67  79],[143  67  79],[143  67  79],79,True,True,True,False,False,True,True,True,True,True,True,True
29,[270 195 107],[195 107 271],[270 195 107],[153 119  80],[ 90  91 271],[153 195 107],[ 80 195 107],[195 107 271],[270 195 107],[270 195 107],[270 195 107],[270 195 107],195,True,True,True,False,False,True,True,True,True,True,True,True
30,[ 95 146 103],[248 103 140],[ 95 146 103],[248 157  95],[ 90  91 157],[ 95 146 103],[146 103  95],[146 103  95],[ 95 146 103],[ 95 146 103],[ 95 146 103],[ 95 146 103],46,False,False,False,False,False,False,False,False,False,False,False,False
31,[200  52  69],[ 69  52 200],[200  52  69],[176  52 200],[ 92  91 200],[200  52  69],[200  52  69],[200  52  69],[200  52  69],[200  52  69],[200  52  69],[200  52  69],69,True,True,True,False,False,True,True,True,True,True,True,True
32,[105  67  20],[105  67 271],[105  67  20],[120  67  20],[ 91  90 105],[105  67  20],[105  67  20],[105  67  20],[105  67  20],[105  67  20],[105  67  20],[105  67  20],67,True,True,True,True,False,True,True,True,True,True,True,True
33,[187 143  24],[143  24 221],[187 143  24],[187 157 143],[ 89  90 221],[143 187  24],[143 187  24],[187 143  24],[187 143  24],[187 143  24],[187 143  24],[187 143  24],56,False,False,False,False,False,False,False,False,False,False,False,False
34,[ 92 105 107],[167 105 107],[ 92 105 107],[105 107 167],[90 91 92],[ 92 105 107],[ 92 105 107],[ 92 105 107],[ 92 105 107],[ 92 105 107],[ 92 105 107],[ 92 105 107],107,True,True,True,True,False,True,True,True,True,True,True,True
35,[ 46 203 191],[ 46 191 203],[ 46 203 191],[203 158  92],[90 91 92],[203  46 191],[ 46 203 191],[ 46 203 191],[ 46 203 191],[ 46 203 191],[ 46 203 191],[ 46 203 191],191,True,True,True,False,False,True,True,True,True,True,True,True
36,[173 253 188],[188 173 253],[173 253 188],[173 188 253],[271  90 259],[173 253 188],[173 253 188],[173 253 188],[173 253 188],[173 253 188],[173 253 188],[173 253 188],173,True,True,True,True,False,True,True,True,True,True,True,True
37,[ 28 154 271],[ 28 154 271],[ 28 154 271],[199  28 154],[92 91 30],[ 28 154 271],[ 28 154 271],[ 28 154 271],[ 28 154 271],[ 28 154 271],[ 28 154 271],[ 28 154 271],271,True,True,True,False,False,True,True,True,True,True,True,True
38,[198  84 129],[208  84 129],[198  84 129],[208  84 129],[271  91 129],[ 84 198 129],[198  84 129],[198  84 129],[198  84 129],[198  84 129],[198  84 129],[198  84 129],84,True,True,True,True,False,True,True,True,True,True,True,True
39,[ 92  52 222],[ 92  52 222],[ 92  52 222],[222  52  92],[90 91 52],[ 92  52 222],[ 92  52 222],[ 92  52 222],[ 92  52 222],[ 92  52 222],[ 92  52 222],[ 92  52 222],52,True,True,True,True,True,True,True,True,True,True,True,True
40,[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 91  90 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],4,True,True,True,True,False,True,True,True,True,True,True,True
41,[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],187,True,True,True,True,True,True,True,True,True,True,True,True
0,[238 127 260],[149  72 238],[238 127 260],[195 149 238],[ 92  87 161],[149  72 238],[149  72 238],[149  72 238],[238 127 260],[238 127 260],[238 127 260],[238 127 260],127,True,False,True,False,False,False,False,False,True,True,True,True
1,[ 2 93 52],[ 26  52 244],[ 2 93 52],[ 52  68 244],[ 92 271  60],[ 26  52 244],[ 26  52 244],[ 26  52 244],[ 2 93 52],[68 93 52],[ 2 93 52],[ 2 93 52],93,True,False,True,False,False,False,False,False,True,True,True,True
2,[129 238 187],[238 129 187],[129 238 187],[ 22 187 238],[271  90  87],[238 129 187],[238 129 187],[238 129 187],[129 238 187],[129 238 187],[129 238 187],[129 238 187],168,False,False,False,False,False,False,False,False,False,False,False,False
3,[ 20 260  24],[249 157  20],[ 20 260  24],[ 24  20 157],[ 90 271  20],[249 157  20],[249 157  20],[249 157  20],[ 20 260  24],[140 260  24],[140 260  24],[140 260  24],260,True,False,True,False,False,False,False,False,True,True,True,True
4,[105 221  17],[105 221 188],[ 17 221 105],[105 165 167],[271  91 165],[105 221 188],[105 221 188],[105 221 188],[ 17 221 105],[105 221  17],[105 221  17],[105 221  17],221,True,True,True,False,False,True,True,True,True,True,True,True
5,[ 20  17 271],[ 20  17 271],[ 20  17 271],[22 20 96],[90 91 46],[271  17  20],[ 20  17 271],[ 20  17 271],[ 20  17 271],[ 20  17 271],[ 20  17 271],[ 20  17 271],96,False,False,False,True,False,False,False,False,False,False,False,False
6,[149 242 181],[242 181 149],[149 242 181],[149 181  86],[90 91 86],[149 181 242],[242 181 149],[242 181 149],[149 242 181],[149 242 181],[149 242 181],[149 242 181],198,False,False,False,False,False,False,False,False,False,False,False,False
7,[231 187  72],[244 187  72],[244 187  72],[187  96 244],[271  92 163],[231 187  72],[244 187  72],[244 187  72],[244 187  72],[231 187  72],[231 187  72],[231 187  72],72,True,True,True,False,False,True,True,True,True,True,True,True
8,[149 150 161],[150 149 161],[149 150 161],[267 222 149],[ 90  91 267],[149 150 161],[150 149 161],[150 149 161],[149 150 161],[149 150 161],[149 150 161],[149 150 161],150,True,True,True,False,False,True,True,True,True,True,True,True
9,[267 244 146],[267 146 244],[267 244 146],[146 267 244],[ 91 257 271],[244 267 146],[267 146 244],[267 146 244],[267 244 146],[267 244 146],[267 244 146],[267 244 146],60,False,False,False,False,False,False,False,False,False,False,False,False
10,[ 23  77 101],[ 23  77 101],[ 23  77 101],[ 23  77 101],[ 91 271  23],[ 23  77 101],[ 23  77 101],[ 23  77 101],[ 23  77 101],[ 23  77 101],[ 23  77 101],[ 23  77 101],87,False,False,False,False,False,False,False,False,False,False,False,False
11,[163  62 222],[163  62 222],[163  62 222],[222 163  62],[91 92 62],[ 62 163 222],[163  62 222],[163  62 222],[163  62 222],[163  62 222],[163  62 222],[163  62 222],163,True,True,True,True,False,True,True,True,True,True,True,True
12,[271 257 165],[271 257 165],[271 257 165],[271 257 165],[ 91 257 271],[271 257 165],[271 257 165],[271 257 165],[271 257 165],[271 257 165],[271 257 165],[271 257 165],257,True,True,True,True,True,True,True,True,True,True,True,True
13,[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],163,True,True,True,True,True,True,True,True,True,True,True,True
14,[107 193 118],[149  56 118],[107 118 193],[ 95 193 118],[ 92 167 271],[107 193 118],[149  56 118],[149  56 118],[107 118 193],[107 193 118],[107 193 118],[107 193 118],118,True,True,True,True,False,True,True,True,True,True,True,True
15,[188 160 105],[188 142 161],[188 160 105],[157 244 142],[ 90  91 188],[161 160 105],[188 160 105],[188 142 161],[188 160 105],[188 160 105],[188 160 105],[188 160 105],48,False,False,False,False,False,False,False,False,False,False,False,False
16,[271 191  52],[ 52 191 271],[271 191  52],[154 167  52],[ 92 167 271],[191 271  52],[271 191  52],[ 52 191 271],[271 191  52],[271 191  52],[271 191  52],[271 191  52],25,False,False,False,False,False,False,False,False,False,False,False,False
17,[ 19 265 140],[ 94 265 140],[ 19 265 140],[140  19  94],[91 92 77],[ 19 265 140],[ 19 265 140],[ 94 265 140],[ 19 265 140],[ 19 265 140],[ 19 265 140],[ 19 265 140],19,True,False,True,True,False,True,True,False,True,True,True,True
18,[146  73 221],[146   1 221],[146  73 221],[158  61   1],[90 91  1],[146  73 221],[146  73 221],[146   1 221],[146  73 221],[146  73 221],[146  73 221],[146  73 221],73,True,False,True,False,False,True,True,False,True,True,True,True
19,[231  89 203],[231 203  89],[231 203  89],[100  89 165],[ 90  91 100],[231  89 203],[231 203  89],[231 203  89],[231 203  89],[231  89 203],[231  89 203],[231  89 203],212,False,False,False,False,False,False,False,False,False,False,False,False
20,[220 140 161],[ 94 140 161],[220 140 161],[178 140  94],[ 89  90 123],[220 140 161],[220 140 161],[ 94 140 161],[220 140 161],[220 140 161],[220 140 161],[220 140 161],220,True,False,True,False,False,True,True,False,True,True,True,True
21,[ 72 105  67],[ 72 229  67],[ 72 105  67],[ 67 229 244],[271  92 244],[ 72 105  67],[ 72 105  67],[ 72 229  67],[ 72 105  67],[ 72 105  67],[ 72 105  67],[ 72 105  67],72,True,True,True,False,False,True,True,True,True,True,True,True
22,[149 107 156],[156 107 149],[149 107 156],[149 107 167],[ 92 167 271],[149 107 156],[149 107 156],[156 107 149],[149 107 156],[149 107 156],[149 107 156],[149 107 156],107,True,True,True,True,False,True,True,True,True,True,True,True
23,[161 188 157],[244 188 161],[161 188 157],[188 157 244],[ 90  91 157],[157 188 161],[157 188 161],[244 188 161],[161 188 157],[161 188 157],[161 188 157],[161 188 157],161,True,True,True,False,False,True,True,True,True,True,True,True
24,[ 60 167 271],[ 60 167 271],[ 60 167 271],[ 60 246 167],[ 92  87 246],[167  60 271],[ 60 167 271],[ 60 167 271],[ 60 167 271],[ 60 167 271],[ 60 167 271],[ 60 167 271],60,True,True,True,True,False,True,True,True,True,True,True,True
25,[ 77 259 140],[ 77 259 140],[ 77 259 140],[ 77 259 140],[271  90 259],[ 77 259 140],[ 77 259 140],[ 77 259 140],[ 77 259 140],[ 77 259 140],[ 77 259 140],[ 77 259 140],77,True,True,True,True,False,True,True,True,True,True,True,True
